Gene	unscaled_hpd_low	unscaled_hpd_high	unscaled_hpd_map	log10_ci_low	log10_ci_high	log10_map	2.5th	97.5th	mean	median
ZDHHC4	5.005e-07	0.0233590156	0.0002133344	-5.91948202	-1.45823814	-2.0072323	9.57772316514263e-07	0.0269979408287583	0.00455064805167351	0.000650848251795189
ZDHHC5	0.0967559797	0.4898049111	0.2544491052	-0.97858087	-0.3010419	-0.38063999	0.088912251335074	0.485585806536893	0.283544019422444	0.278764643731378
ZDHHC6	5e-07	0.0149316959	0.0001949729	-5.82932695	-1.62632708	-2.19923893	1.02135772577215e-06	0.0171185385363898	0.00334066450692085	0.00096088356336316
ZDHHC7	5.005e-07	0.0492803877	0.0153011106	-4.08246054	-0.97366739	-1.64023746	9.952144687517e-06	0.0578290205148035	0.0202941065079246	0.0179603770435993
ZDHHC8	0.0778258518	0.4841790818	0.1796537544	-1.04782495	-0.30103664	-0.39877299	0.0748430561071507	0.483599425365029	0.266960673297572	0.258041329405334
ZEB1	0.0918309088	0.4895064791	0.2276458129	-0.99872846	-0.3010383	-0.4070501	0.0840879621908917	0.485725484296217	0.278065835232702	0.270600847880526
ZEB2	0.1083713602	0.4938834755	0.2349153004	-0.94304126	-0.30103088	-0.36903007	0.095762516116641	0.48756305934146	0.293453967901516	0.29126983980215
ZER1	0.0762178115	0.4844418147	0.1901125513	-1.05509512	-0.30104393	-0.42787212	0.0730158110869717	0.484223565775491	0.265523645586774	0.256426615817056
ZFAND2A	5.003e-07	0.0214166807	0.0003970962	-6.10899798	-1.68552991	-2.99870088	9.18982461924079e-07	0.0251669430533517	0.00406778729603369	0.000155125472187859
ZFAND2B	5.003e-07	0.024619568	0.0005961229	-5.85808887	-1.44015597	-2.151393	1.12551620200059e-06	0.029058610187004	0.00549815477016491	0.00108603149168883
ZFAND3	0.0217608585	0.4537124863	0.0987968176	-1.33756532	-0.30104382	-0.56163821	0.035074954735651	0.472149825641687	0.209108757668089	0.185154778463935
ZFAND5	5.122e-07	0.4309580447	0.0717850809	-1.57144263	-0.30103756	-0.71751469	0.0162308360299846	0.465859214562704	0.183359853302131	0.153360704590781
ZFAND6	5.002e-07	0.0051653098	6.52627e-05	-6.18054894	-2.27931004	-3.57651409	7.42061029144122e-07	0.00643208051963562	0.000777626792282311	6.82430450686705e-05
ZFAT	5.025e-07	0.0220279646	0.0091153144	-3.91049212	-1.40980578	-1.90894477	1.51363431771799e-05	0.0244206861361771	0.0100523473707125	0.00950506479525092
ZFC3H1	0.0259852972	0.0854853818	0.0466300236	-1.53275992	-1.04130964	-1.30011106	0.0297295234574689	0.0910580457744497	0.0531674795192467	0.0507304297644395
ZFHX2	0.0823977953	0.4856813265	0.2008563739	-1.02949186	-0.30104549	-0.40861916	0.0779305192860274	0.484233980954214	0.270151335347624	0.260623299243607
ZFHX3	0.0415959062	0.1569248804	0.078716924	-1.32213348	-0.77553481	-1.06529088	0.0484351561984859	0.169783862663935	0.0930748846958871	0.087527568266034
ZFHX4	0.0533181939	0.2960691152	0.1211865335	-1.17282442	-0.4891947	-0.85801787	0.0685624446714317	0.329311831604774	0.158177161689161	0.143929090315811
ZFP1	5.013e-07	0.0914843011	0.0228714512	-3.38271416	-0.65061947	-1.48069851	2.92847616718585e-05	0.111547530073588	0.0353201417136183	0.0290568561677556
ZFP14	5.001e-07	0.0285624788	0.0007938884	-5.80217543	-1.34609565	-2.07205302	1.21843634011132e-06	0.0344228748771507	0.00671873578655544	0.00184251556875008
ZFP28	5.002e-07	0.0378680402	0.0121829259	-3.26507611	-1.13356092	-1.75794416	5.32810376474252e-05	0.0439517289611786	0.0160831318620376	0.0142383849030778
ZFP3	0.0177592603	0.4504692267	0.0927956706	-1.37661477	-0.30103585	-0.59571501	0.0315007396050278	0.470214461475703	0.203507721619644	0.177615088359404
ZFP30	5.003e-07	0.0184544395	0.0005957886	-5.8876348	-1.59381609	-2.307977	1.15579178155215e-06	0.0217742237526742	0.00416895858731512	0.000713236607784494
ZFP36	5.368e-07	0.4266911118	0.0610277937	-1.74928986	-0.30105272	-0.73403083	0.007163308965779	0.461998825263071	0.172361541866133	0.139188047150425
ZFP36L1	5.02e-07	0.4211967054	0.0572771829	-1.92737457	-0.30104441	-0.69712482	0.00163722565560481	0.459170619161233	0.16542684672435	0.131918534929689
ZFP36L2	5.071e-07	0.4224523299	0.0555270344	-1.97117158	-0.30103923	-0.74181024	0.00128611915028078	0.460972472255397	0.16385421850317	0.12941577443281
ZFP37	5.005e-07	0.008917743	0.0003968224	-6.06751135	-2.04865883	-3.14041759	9.30734056283655e-07	0.00966855296681098	0.00204757545184615	0.000128570060581517
ZFP57	5.004e-07	0.0787862684	0.0009613024	-5.87875048	-0.90515049	-1.66525542	1.0577696262719e-06	0.097965150455839	0.0163132684462711	0.00380828271598941
ZFP62	5.007e-07	0.079897563	0.0203742516	-3.07056191	-0.73823219	-1.54126217	6.72188530631481e-05	0.0988158897797944	0.0308319980132008	0.0251696981587736
ZFP64	5.056e-07	0.0677905014	0.0204874085	-3.11184198	-0.83272656	-1.53421675	6.16541066126375e-05	0.0817384695449671	0.0281642098352942	0.0245095408463598
ZFP82	0.0057671568	0.1453679841	0.0408475712	-1.78811655	-0.74263975	-1.27433938	0.0156847133291555	0.173172354142923	0.0632988585179911	0.0528741673487567
ZFP90	0.0028177725	0.0613959677	0.024189585	-2.09936475	-1.10703904	-1.52442395	0.00668141006007313	0.0691603105651479	0.0300623417931154	0.0275702576257716
ZFPL1	5.135e-07	0.1916422074	0.038378694	-1.90491257	-0.54820765	-1.26998665	0.0100438954903548	0.243200717649761	0.0737000918916915	0.0565413265261275
ZFPM1	0.000250415	0.2032362251	0.0416964722	-1.8064356	-0.56716181	-1.20866824	0.0145633840248002	0.251296714146934	0.0799696741446673	0.0622746470967245
ZFPM2	0.1027252607	0.4924037309	0.2503953866	-0.96057286	-0.3010398	-0.40295016	0.0915809763200308	0.486615154720098	0.288342686112283	0.285105233272233
ZFR	0.1384921069	0.4990840449	0.3567151496	-0.85582275	-0.30103416	-0.34827255	0.119608074765554	0.490190064127154	0.318227109982561	0.321665036705348
ZFYVE1	0.0107679947	0.1686560242	0.0481047312	-1.66442833	-0.69965262	-1.19889811	0.0220699776837012	0.201019144599232	0.0756640653527696	0.0638565032456467
ZFYVE16	5.654e-07	0.0261266239	0.0108045746	-2.91329735	-1.38201238	-1.8671141	0.000373508969383685	0.0296878262523	0.0124907649166362	0.0116630178653137
ZFYVE19	5.003e-07	0.0081722114	0.0001013857	-5.9819772	-1.94197953	-2.60122601	8.81430439671166e-07	0.00961655462019608	0.00152390895369216	0.000273573173071881
ZFYVE20	0.0096189191	0.0639712463	0.029062028	-1.86468107	-1.13007414	-1.4728907	0.0127758705804854	0.0699004705613073	0.0347488051551021	0.0325596073831747
ZFYVE21	5.018e-07	0.2725871099	0.0334804335	-2.88493477	-0.301507	-1.20165605	4.54780445619475e-05	0.336054095191908	0.0866252330078105	0.0592326391108445
ZFYVE26	0.003945281	0.0243649401	0.0124698028	-2.27195652	-1.5602343	-1.83589459	0.0046409576871871	0.025160060947156	0.0137576575770813	0.0133143437226755
ZFYVE27	5.003e-07	0.010103798	0.0001053788	-5.98818707	-1.85406428	-2.49623458	8.79133964266943e-07	0.0118342739059725	0.00187483638778212	0.000311879127693134
ZFYVE28	5.059e-07	0.0372105211	0.0146032735	-3.14442549	-1.17141365	-1.70999255	6.93132601136082e-05	0.0419314447554572	0.0169480499239959	0.0157164177183703
ZFYVE9	0.0212946433	0.1675213444	0.0591040396	-1.51598906	-0.72384673	-1.15156523	0.0313507082322152	0.193107046667032	0.0832423512491742	0.0734298782140335
ZG16	5.01e-07	0.4054373401	0.0130064946	-3.95336005	-0.30104658	-0.81723221	1.05417098996814e-05	0.446577422798006	0.133198846698686	0.0928822745516204
ZGLP1	5.006e-07	0.1996126673	0.003248258	-5.37921798	-0.38257321	-1.36089525	1.73514619257847e-06	0.251873678513983	0.0470355203590016	0.0226589313917101
ZGPAT	5.002e-07	0.0046605918	6.63207e-05	-6.14260409	-2.29066132	-3.44789735	7.76455037753278e-07	0.00577598270129089	0.000751052773385467	9.39157462180623e-05
ZHX1	0.0174864723	0.3866025295	0.0832228669	-1.36287893	-0.33238096	-0.90870809	0.0378479567930919	0.429411953384628	0.164438936560212	0.137106515818204
ZHX1-C8ORF76	5.001e-07	0.0054983229	6.38756e-05	-6.14480708	-2.21511816	-3.3848972	7.74930705687865e-07	0.00687006949785297	0.000874261878330803	9.54700833840079e-05
ZHX2	0.0688514479	0.4806304385	0.1735119413	-1.08243347	-0.30103533	-0.4488215	0.0681203663973512	0.48180892836478	0.258505098979828	0.247788351583118
ZHX3	0.0256065899	0.3992661512	0.0994037383	-1.28780692	-0.32707893	-0.81907185	0.0451011786135529	0.437062124328964	0.177780345837655	0.152114007584747
ZIC1	0.004002467	0.4359621167	0.0732860935	-1.50941064	-0.30103591	-0.70183347	0.0202657110301907	0.467076568887958	0.187479794703756	0.157731632954331
ZIC2	5.039e-07	0.4271953149	0.0617786762	-1.71096363	-0.30104867	-0.72702297	0.00819926310942993	0.463268231868759	0.17434092347633	0.143433371593043
ZIC4	5.003e-07	0.0157924968	0.0001880537	-5.92533679	-1.62732691	-2.19953184	9.28699622069008e-07	0.0184209836929569	0.00310813594930624	0.000541704570540788
ZIC5	5.139e-07	0.4209274386	0.0585251131	-1.96957043	-0.30106417	-0.77435679	0.00131449372561101	0.459270810693347	0.163863396680835	0.129095348115905
ZIK1	5.002e-07	0.0123102083	0.0003975875	-6.14445099	-1.97434353	-4.10514154	8.61337581449195e-07	0.0138769709560482	0.00267469191301205	9.29960902518585e-05
ZIM2	5.003e-07	0.0530547852	0.0008251783	-5.1838545	-0.95729336	-1.64640659	2.43217655496035e-06	0.0630698036125475	0.018245961357387	0.0145572642156291
ZIM3	5.013e-07	0.0119182536	0.0003977597	-6.09331092	-1.9473829	-3.57329489	9.02567390370778e-07	0.0130702175697012	0.0027037674924957	0.000119997932257026
ZKSCAN1	0.0056769225	0.1431268391	0.0389906366	-1.78758167	-0.74634393	-1.30055111	0.0156914387675862	0.170789659157449	0.0625240503351644	0.0521968840891953
ZKSCAN2	0.0055761913	0.0392413239	0.0197303544	-2.09139946	-1.3440006	-1.64201407	0.00718231315843107	0.0415829634860819	0.021779150492845	0.0209815833314269
ZKSCAN3	5.005e-07	0.0166579731	0.0002033312	-5.74222533	-1.55805812	-2.14399177	1.12710602271643e-06	0.0190498421450859	0.00408222868958687	0.0015915957256832
ZKSCAN4	5.003e-07	0.0343584181	0.0005345612	-5.35967112	-1.17858446	-1.79163125	1.80686879145163e-06	0.0394887046473744	0.0113535996547106	0.00856423185069688
ZKSCAN5	0.0113180101	0.1227452474	0.0407385072	-1.71581892	-0.84033434	-1.30874647	0.019033382311106	0.141489793156459	0.0586375940801374	0.0512057512918522
ZKSCAN7	5.004e-07	0.0056687991	6.90685e-05	-6.06529363	-2.14934729	-3.16795953	8.21954032881152e-07	0.00686400981355308	0.00096717046932102	0.000139455673945373
ZKSCAN8	5e-07	0.0126114341	0.0001508539	-5.84000596	-1.70321902	-2.26910025	1.01619268284229e-06	0.0145309042514641	0.00278206735824856	0.000831414333455612
ZMAT2	0.0195096279	0.4514565627	0.0990458904	-1.36038408	-0.30104851	-0.57244853	0.0334727689244779	0.470998647534534	0.206019081446119	0.18125785185318
ZMAT3	5.003e-07	0.0896746028	0.0234919528	-3.65524327	-0.66408863	-1.48933747	2.01719826252293e-05	0.10938476970334	0.0338932933461527	0.0277726210256221
ZMAT4	5.01e-07	0.143046115	0.0232173284	-4.10371037	-0.41889281	-1.40011051	8.5291486762817e-06	0.18471139759353	0.0467764500235996	0.0337223620952748
ZMAT5	5.002e-07	0.0052125324	5.73071e-05	-6.13913181	-2.24127128	-3.20681818	7.70270178185863e-07	0.00641925014044602	0.0008217770265221	9.24345480831838e-05
ZMIZ1	0.1102913949	0.4936716512	0.2640184414	-0.93490901	-0.30103101	-0.36405865	0.0982980490406525	0.487588882448942	0.29458144835679	0.292456457142249
ZMIZ2	0.02327587	0.3141503845	0.0851483303	-1.38110234	-0.43698729	-0.94830504	0.0412070090420475	0.361642015932913	0.139899081244171	0.118455337174568
ZMPSTE24	5.005e-07	0.0097299502	0.0003976209	-6.04676279	-1.99489242	-2.94514898	9.39207795341819e-07	0.0104923131533078	0.00233357142347302	0.000178482910198342
ZMYM1	5.074e-07	0.0237801594	0.0087479307	-3.45310899	-1.3876949	-1.86336603	3.89949736990308e-05	0.0262428265974008	0.011249700178002	0.0106616182903162
ZMYM2	0.0128305917	0.0574164555	0.029043633	-1.80699779	-1.20191979	-1.47974644	0.0153475962063963	0.0613619581499225	0.0335077914123886	0.0318665922550015
ZMYM4	0.0318709279	0.1560824059	0.0678801186	-1.41147021	-0.77043773	-1.1284169	0.03978373278511	0.173257454824109	0.0864270914609575	0.0793432787348715
ZMYM6	0.0066191203	0.0372805641	0.0186800714	-2.06063496	-1.37968746	-1.65782094	0.00779693406147665	0.038642753718939	0.0212953376920697	0.0205888713437525
ZMYM6NB	5.002e-07	0.360160054	0.002751719	-5.66755188	-0.30105432	-1.01538677	1.09060869093041e-06	0.392790857180408	0.0624590891738901	0.00873569255123826
ZMYND10	5.002e-07	0.0155425941	0.0001860159	-5.80904285	-1.60390752	-2.20885681	1.03473169459261e-06	0.017720478143426	0.00361231327500774	0.00117764844572886
ZMYND11	0.0991601148	0.4912453052	0.2266232738	-0.97280423	-0.30103426	-0.37939689	0.0885805230735488	0.486013952751576	0.285018715811025	0.279954819570542
ZMYND12	5.005e-07	0.0182256732	0.0005947996	-6.00556477	-1.66222534	-2.37627979	9.9615964283952e-07	0.0211198536492152	0.00398599027893435	0.000368468866802084
ZMYND15	5.011e-07	0.0226626145	0.0007887485	-5.27672239	-1.37783205	-2.07680104	2.44093450034632e-06	0.0265251181633652	0.00677142572044371	0.00424276706324177
ZMYND19	0.0232640485	0.4539707915	0.0983000664	-1.32841907	-0.30103618	-0.54215665	0.0366101396649853	0.471828078865921	0.20951390807304	0.185091867471057
ZMYND8	0.1172072297	0.4952932969	0.276290056	-0.91462567	-0.30103613	-0.36745248	0.103825856733171	0.488622512478372	0.299395454130693	0.297504177782894
ZNF10	5.023e-07	0.0554596554	0.0009671107	-4.92897362	-0.92400688	-1.63176892	3.2686954245732e-06	0.0659220267527543	0.0199003451166474	0.0164835541139038
ZNF101	5.003e-07	0.3858798688	0.0050021771	-5.32833322	-0.30110114	-0.85334633	1.82863959123325e-06	0.42915938642073	0.0987994978685036	0.0495948512626733
ZNF106	0.0250902626	0.0822072422	0.0448334006	-1.55365772	-1.05952575	-1.3170557	0.0282323734877362	0.0876048054400609	0.0512643022651233	0.0488775476162905
ZNF112	0.00782224	0.1090742343	0.0354710896	-1.82006501	-0.88428677	-1.36702951	0.0146169508804111	0.125131948478697	0.0509483815920734	0.0443636738887306
ZNF117	0.3148588736	0.3153590458	0.3151089597	-5.904832	-0.43616317	-1.15351325	9.11730320694399e-07	0.3282361566722	0.0386555466091593	0.00107789817192003
ZNF12	5.033e-07	0.0452848246	0.0165679379	-3.27921748	-1.04845108	-1.65451389	4.98941632455903e-05	0.0527550500386418	0.0200477688815115	0.0183001367466973
ZNF121	5.002e-07	0.2920041732	0.001500519	-5.889717	-0.42429581	-1.17462821	9.3517375173605e-07	0.334796266920304	0.0391152302043556	0.00104398899733729
ZNF131	0.0716965725	0.4830156365	0.1540088042	-1.07331505	-0.30106277	-0.40198635	0.0693769212662683	0.483814802144127	0.261169590044196	0.250010365629266
ZNF133	0.0063070761	0.0827178007	0.0293329567	-1.90887047	-0.99531943	-1.41804957	0.0113040129920165	0.093735803054614	0.040256452981698	0.036173740797814
ZNF134	5.004e-07	0.0059560277	0.000199018	-6.15309043	-2.36387221	-3.53841181	8.54758454148617e-07	0.00559508539993771	0.00152546580317983	6.8951042103378e-05
ZNF136	5.027e-07	0.2015525661	0.0029827774	-5.47097349	-0.39678714	-1.36544092	1.53656599939133e-06	0.249127698624039	0.0456188044541824	0.020715651332962
ZNF138	5.003e-07	0.1149985188	0.0009935747	-6.04109098	-0.92060199	-1.97716398	1.01001427130139e-06	0.146899577212729	0.015630921934598	0.0006287411273896
ZNF14	5.002e-07	0.384643732	0.0052524559	-5.33441504	-0.30108501	-0.86534622	1.63870816273122e-06	0.428261106869827	0.0986050021806288	0.0496348947156568
ZNF140	5e-07	0.0267527868	0.0002912858	-5.95116609	-1.4034092	-1.97734487	9.17440858097469e-07	0.0313310724853672	0.00523902973125496	0.00071099609200786
ZNF141	5.002e-07	0.3830145233	0.0050006832	-5.36446758	-0.30123086	-0.86548012	1.67280829634443e-06	0.425536718259514	0.0975142661000497	0.0482207533453143
ZNF143	5.136e-07	0.054416413	0.0207679341	-2.2825768	-1.10594634	-1.57145791	0.00321125686317385	0.0632053143458387	0.0264008711827323	0.0241671115864769
ZNF146	5.026e-07	0.4148787399	0.0462648027	-3.13043161	-0.3011125	-0.75116326	3.18894978209159e-05	0.455074448660296	0.149267092495834	0.112236951709728
ZNF148	0.0587194426	0.4758104485	0.1534684533	-1.12413412	-0.30104207	-0.47834846	0.0615661443638587	0.480541826946666	0.249133202419583	0.235199935451952
ZNF155	5.003e-07	0.0097335011	0.0003977656	-6.14732492	-2.08633058	-3.94565211	8.47993215297018e-07	0.0105201555025223	0.00239973439172935	8.26415903938337e-05
ZNF16	5.004e-07	0.0085566803	9.66372e-05	-5.97077928	-1.91871478	-2.5663608	9.13255640275871e-07	0.0102368001482746	0.00161985092095966	0.000281803402698385
ZNF160	5.001e-07	0.0254287037	0.0003978158	-6.09431468	-1.58163745	-2.41392979	9.15459001661972e-07	0.0301201057183962	0.0046772130219086	0.000178867880540514
ZNF165	5.002e-07	0.0295400696	0.0004065424	-5.50174491	-1.26450494	-1.85389546	1.58396885291628e-06	0.0337447020774557	0.00911993290426527	0.0061623732929926
ZNF169	5.002e-07	0.0085386886	0.0003976252	-6.10608981	-2.10417083	-3.25516523	8.73628783940848e-07	0.0089527196571642	0.00213558888659478	0.000115375702664377
ZNF17	5.001e-07	0.3541710169	0.002999827	-5.61661345	-0.30134422	-0.99163892	1.16180339067865e-06	0.399131065799046	0.0680855510205557	0.013752659003876
ZNF174	5.006e-07	0.0484610759	0.0006716997	-5.35472554	-1.01554121	-1.68619453	1.95679667747004e-06	0.0578096057383173	0.0156388082325352	0.0117359581183693
ZNF177	5.007e-07	0.0198455614	0.0005958526	-6.02300343	-1.63501146	-2.46716596	9.66641818607912e-07	0.0231105800283994	0.0040135870290534	0.000321383934966144
ZNF18	5.017e-07	0.1054372703	0.0275914318	-2.25898245	-0.75725688	-1.42568962	0.00226029886193505	0.129528646891042	0.0435461437893998	0.0359000139270855
ZNF180	5.005e-07	0.0125049775	0.0005959518	-5.99371235	-1.83567478	-2.85969113	1.00394015497008e-06	0.014298868179943	0.00280932735355271	0.000271585685434636
ZNF181	5.003e-07	0.0093304781	0.0003975206	-6.06171223	-2.02748831	-3.17843735	9.44599194368741e-07	0.0101470973379038	0.0021002330786996	0.000153891983228067
ZNF184	0.0093516884	0.1613947857	0.0467474016	-1.6977576	-0.71535288	-1.240703	0.0202525292611843	0.191402347801939	0.0721338519235861	0.0605504838704116
ZNF189	5.011e-07	0.0555022251	0.0192586424	-2.99344734	-0.94808726	-1.58442151	8.15436325401493e-05	0.0653683126732989	0.0244654739321498	0.0220164719102961
ZNF19	5.015e-07	0.0662282768	0.0010380124	-5.42351959	-0.8789973	-1.6266822	1.83676421596199e-06	0.0801825977243284	0.0199245480308191	0.0139364530279416
ZNF195	5.059e-07	0.4276198224	0.0670192058	-1.69862486	-0.30112556	-0.69398481	0.00931388040592415	0.463993662317443	0.175905384492448	0.144588874534659
ZNF2	5.013e-07	0.085477277	0.0206803664	-3.31844328	-0.67908554	-1.49890839	2.81968719613107e-05	0.104959174933623	0.0329891148384826	0.0270188610287414
ZNF20	5.002e-07	0.3786148937	0.0047519358	-5.56248606	-0.30111553	-0.87137246	1.66413539230079e-06	0.422983595939781	0.0943284913002657	0.0435535346542808
ZNF200	5e-07	0.0157703981	0.0001633561	-5.91054636	-1.62826488	-2.19503743	9.59924445165466e-07	0.0182387048808724	0.00317472338946556	0.000611084116836267
ZNF202	0.0108138527	0.2608180261	0.0608146874	-1.54833061	-0.49872359	-1.04122994	0.0278490317237199	0.31058401253138	0.108987662867331	0.0890008982472283
ZNF205	5.02e-07	0.0369454933	0.0005679165	-5.12427242	-1.13723695	-1.75312048	2.48841825810989e-06	0.042476599659771	0.0131834465390098	0.010814215555697
ZNF207	0.0031875484	0.0926523307	0.0302773934	-1.97370092	-0.92555427	-1.43176146	0.00956563769585693	0.108225632133256	0.0423060281402277	0.0367756850396284
ZNF212	5.008e-07	0.0180383838	0.000217172	-5.88669794	-1.55791588	-2.1156936	9.79125780154624e-07	0.0207095550166248	0.00379241856057631	0.000831681018189963
ZNF213	5.007e-07	0.0457839365	0.0007748505	-4.71292122	-1.01519412	-1.66641892	4.37708899704921e-06	0.0535519430730297	0.0173800339974288	0.0149363549517016
