SYMBOL	chromosome	AF_nfe_orig	AN_nfe_orig	NFE_k_orig	Feature	mu_lof	AN_nfe	AF_nfe	AF_nfe_downsampled	controls_AF_nfe	duplicates_issue	flag1
SLC26A6	3	9.7472e-05	108623	10	ENST00000395550	1.8035e-06	108623.454960091	9.7472e-05	9.39375433520329e-05	0.0001409772	NA	
SLC26A7	8	0.00011573431000000001	109621	12	ENST00000309536	1.7792e-06	109621.04973545	0.00011573431	0.000141443361431402	7.09678e-05	NA	
SLC26A8	6	0.0009608855499999999	111167	106	ENST00000490799	2.1894e-06	111167.579684764	0.00096088555	0.00118131526652867	0.0011336944	NA	
SLC26A9	1	3.531742e-05	111201	3	ENST00000367134	1.6981e-06	111201.238294899	3.531742e-05	2.3384154896642e-05	0	NA	
SLC27A1	19	0.00024473122000000003	105124	25	ENST00000252595	1.5890e-06	105124.402502607	0.00024473122	0.000470685848052572	0.0002555648	NA	
SLC27A2	15	0.00016816301	110854	18	ENST00000267842	1.2134e-06	110854.415549598	0.00016816301	0.00023509817797385	0.0002342957	NA	
SLC27A3	1	0.00044073627	108914	48	ENST00000368661	1.3937e-06	108914.886806056	0.00044073627	0.000467892100853491	0.0003977527	NA	
SLC27A4	9	0.00034236209000000005	112083	38	ENST00000300456	1.3829e-06	112083.420129271	0.00034236209	0.00028336639274582	0.0004711758	NA	
SLC27A5	19	0.00027322029	106931	29	ENST00000263093	1.4365e-06	106931.552838428	0.00027322029	0.000211129524088656	0.0002933196	NA	
SLC27A6	5	0.00064722663	108291	70	ENST00000262462	1.2911e-06	108291.461325967	0.00064722663	0.000354273348628588	0.000821751	NA	
SLC28A1	15	0.00025345426	111584	28	ENST00000394573	1.7424e-06	111584.722077922	0.00025345426	0.000234040779088298	0.0001872266	NA	
SLC28A2	15	0.00028188331000000003	112761	31	ENST00000347644	1.3815e-06	112761.816216216	0.00028188331	0.000187608056453003	0.0003507406	NA	
SLC28A3	9	0.00023042849	111258	25	ENST00000376238	1.7790e-06	111258.94863388	0.00023042849	0.000304585381153838	0.0002580056	NA	
SLC29A1	6	3.73725e-05	111517	4	ENST00000393841	8.8338e-07	111517.048600884	3.73725e-05	0	2.33918e-05	NA	
SLC29A2	11	0.00020003095000000002	107670	21	ENST00000357440	1.0229e-06	107670.630792227	0.00020003095	0.000342381470044152	0.0003073507	NA	
SLC29A3	10	0.00011507868999999999	112068	12	ENST00000373189	7.2761e-07	112068.436187399	0.00011507869	0.000118176643152628	0.0001175433	NA	
SLC29A4	7	6.303929e-05	105041	6	ENST00000396872	9.0595e-07	105041.245333333	6.303929e-05	4.74091400560532e-05	7.14336e-05	NA	
SLC2A1	1	0.0	106968	0	ENST00000426263	9.4495e-07	106968.552504039	0	0	0	NA	
SLC2A10	20	0.0001239917	113275	14	ENST00000359271	8.3699e-07	113275.85443038	0.0001239917	0.000140347700217048	0.0001402983	NA	
SLC2A11	22	0.00035210738	106106	37	ENST00000398356	1.0275e-06	106106.806857143	0.00035210738	0.000434294875001653	0.0004759244	NA	
SLC2A12	6	2.6394529999999998e-05	111452	2	ENST00000275230	1.0104e-06	111452.796460177	2.639453e-05	4.6765029136799e-05	0	NA	
SLC2A13	12	8.83783e-06	105874	0	ENST00000280871	1.4172e-06	105874.077051926	8.83783e-06	0	2.3394e-05	NA	
SLC2A14	12	3.518908e-05	111803	3	ENST00000543909	9.1280e-07	111803.417102967	3.518908e-05	7.01502776196963e-05	2.3382e-05	NA	
SLC2A2	3	0.00013268714	111293	14	ENST00000314251	1.5681e-06	111293.473333333	0.00013268714	0.000117288800329445	0.0001169877	NA	
SLC2A3	12	5.2970069999999994e-05	111152	5	ENST00000075120	9.4346e-07	111152.21958457	5.297007e-05	2.36261399612531e-05	4.70081e-05	NA	
SLC2A4	17	2.644519e-05	110732	2	ENST00000317370	1.2817e-06	110732.529577465	2.644519e-05	4.67639356528245e-05	0	NA	
SLC2A4RG	20	1.974241e-05	95356	1	ENST00000266077	4.8475e-07	95356.6748815166	1.974241e-05	0	2.74093e-05	NA	
SLC2A5	1	0.00013278031000000002	107983	14	ENST00000377424	9.9116e-07	107983.128440367	0.00013278031	9.36507459814805e-05	9.37321e-05	NA	
SLC2A6	9	1.12874e-05	102353	1	ENST00000371899	8.5961e-07	102353.997278912	1.12874e-05	0	3.00174e-05	NA	
SLC2A7	1	0.00041044977999999993	107736	44	ENST00000400906	1.2310e-06	107736.767605634	0.00041044978	0.000257381128895535	0.0003384008	NA	
SLC2A8	9	0.0008863449900000001	106835	94	ENST00000373371	7.5821e-07	106835.885022693	0.00088634499	0.000888597886072397	0.0008138925	NA	
SLC2A9	4	5.284505e-05	112335	5	ENST00000264784	9.6693e-07	112335.615384615	5.284505e-05	2.33940017779441e-05	4.6764e-05	NA	
SLC30A1	1	0.0	108062	0	ENST00000367001	6.0871e-07	108062.547112462	0	0	0	NA	
SLC30A10	1	0.0	103927	0	ENST00000366926	5.7341e-07	103927.790055249	0	0	0	NA	
SLC30A2	1	4.404812e-05	111823	4	ENST00000374276	8.6751e-07	111823.46835443	4.404812e-05	7.02609172522609e-05	2.3405e-05	NA	
SLC30A3	2	8.94262e-06	106821	0	ENST00000233535	7.9757e-07	106821.474074074	8.94262e-06	0	0	NA	
SLC30A4	15	2.646938e-05	109154	2	ENST00000261867	9.3234e-07	109154.306930693	2.646938e-05	7.02664912452317e-05	2.3382e-05	NA	
SLC30A5	5	0.00012368708000000002	109040	13	ENST00000396591	1.7168e-06	109040.504178273	0.00012368708	9.35278713056491e-05	4.67639e-05	NA	
SLC30A6	2	9.015313e-05	110441	9	ENST00000379343	1.9487e-06	110441.340450771	9.015313e-05	9.82212399014383e-05	7.01502e-05	NA	
SLC30A7	1	0.00010622562	111623	11	ENST00000370112	8.5571e-07	111623.849192101	0.00010622562	0.000140800661980612	7.04889e-05	NA	
SLC30A8	8	0.00032099917	111655	35	ENST00000456015	7.8917e-07	111655.334702259	0.00032099917	0.000308649518603036	0.0004510304	NA	
SLC30A9	4	0.00015183986	109527	16	ENST00000264451	1.9715e-06	109527.754874652	0.00015183986	0.000119303512441359	0.000189428	NA	
SLC31A1	9	1.760935e-05	106060	1	ENST00000374212	4.2059e-07	106060.647435897	1.760935e-05	0	4.67673e-05	NA	
SLC31A2	9	3.56488e-05	108324	3	ENST00000259392	2.4845e-07	108324.846153846	3.56488e-05	4.71076239555139e-05	0	NA	
SLC32A1	20	8.81275e-06	108712	0	ENST00000217420	6.5461e-07	108712.581280788	8.81275e-06	0	0	NA	
SLC33A1	3	4.449188e-05	110027	4	ENST00000392845	9.5630e-07	110027.340757238	4.449188e-05	7.01535587876571e-05	4.67672e-05	NA	
SLC34A1	5	0.0006431900099999999	109159	70	ENST00000324417	1.2154e-06	109159.108823529	0.00064319001	0.000734294981347976	0.0004229679	NA	
SLC34A2	4	0.00013244951	113131	14	ENST00000382051	1.2075e-06	113131.954685891	0.00013244951	4.69235658300848e-05	9.37486e-05	NA	
SLC34A3	9	0.0006695646000000001	104642	70	ENST00000538474	1.0520e-06	104642.755629691	0.0006695646	0.000688844098294124	0.0006535087	NA	
SLC35A1	6	8.81741e-06	112356	0	ENST00000369552	7.0443e-07	112356.292887029	8.81741e-06	0	0	NA	
SLC35A2	X	0.0	73576	0	ENST00000247138	6.1249e-07	73576.7808441558	0	0	0	NA	
SLC35A3	1	3.6856540000000005e-05	106171	3	ENST00000370155	8.4476e-07	106171.728571429	3.685654e-05	2.42694883991845e-05	2.44463e-05	NA	
SLC35A4	5	2.642412e-05	112441	2	ENST00000514199	5.5836e-07	112441.937442502	2.642412e-05	4.6765029136799e-05	2.33831e-05	NA	
SLC35A5	3	8.838829e-05	110984	9	ENST00000492406	7.4837e-07	110984.16254417	8.838829e-05	4.69032164793939e-05	9.37318e-05	NA	
SLC35B1	17	4.266967000000001e-05	109648	4	ENST00000240333	7.6820e-07	109648.47761194	4.266967e-05	3.87386689393352e-05	2.36765e-05	NA	
SLC35B2	6	2.645765e-05	112281	2	ENST00000393812	9.1538e-07	112281.53556231	2.645765e-05	2.34896175890257e-05	0	NA	
SLC35B3	6	0.00014374412	105468	15	ENST00000379660	7.3091e-07	105468.781316348	0.00014374412	7.06208793748454e-05	4.70437e-05	NA	
SLC35B4	7	0.00013514938	111080	15	ENST00000378509	9.4200e-07	111080.090692124	0.00013514938	0.000188006041996016	0.0001412038	NA	
SLC35C1	11	1.767144e-05	111177	1	ENST00000314134	4.0771e-07	111177.469740634	1.767144e-05	2.33874362692362e-05	0	NA	
SLC35C2	20	3.520143e-05	109688	3	ENST00000372227	6.4044e-07	109688.012539185	3.520143e-05	0.000116916400342751	4.68342e-05	NA	
SLC35D1	1	3.599808e-05	111014	3	ENST00000235345	8.9961e-07	111014.863945578	3.599808e-05	4.80053766021794e-05	2.33885e-05	NA	
SLC35D2	9	5.940448e-05	109415	6	ENST00000253270	7.0307e-07	109415.357575758	5.940448e-05	3.23981079504957e-05	0.0001150861	NA	
SLC35D3	6	8.853789999999999e-06	106215	0	ENST00000331858	5.3419e-07	106215.052924791	8.85379e-06	0	2.35527e-05	NA	
SLC35E1	19	2.6485540000000002e-05	110130	2	ENST00000595753	6.8384e-07	110130.426858513	2.648554e-05	2.34137204401779e-05	2.34412e-05	NA	
SLC35E2	1	9.723369e-05	101509	9	ENST00000246421	2.5345e-07	101509.386281588	9.723369e-05	7.02961280624952e-05	0.0001405319	NA	
SLC35E2B	1	1.75936e-05	94926	1	ENST00000378662	6.5628e-07	94926.024	1.75936e-05	2.33830613103868e-05	2.33831e-05	NA	
SLC35E3	12	0.00026405524	109161	28	ENST00000398004	6.8939e-07	109161.643956044	0.00026405524	0.000265281033600039	0.0003143345	NA	
SLC35E4	22	0.00010708653999999998	105491	11	ENST00000343605	4.9810e-07	105491.891373802	0.00010708654	0.000152196226250191	0.0001728008	NA	
SLC35F1	6	8.795689999999999e-06	108275	0	ENST00000360388	1.4227e-06	108275.673965937	8.79569e-06	4.67661226207735e-05	2.33831e-05	NA	
SLC35F2	11	0.0003265163	108413	35	ENST00000525815	6.8994e-07	108413.258536585	0.0003265163	0.000237704996351307	0.0002378492	NA	
SLC35F3	1	1.759418e-05	107955	1	ENST00000366618	1.1465e-06	107955.901515152	1.759418e-05	0	2.3382e-05	NA	
SLC35F4	14	2.662139e-05	105896	2	ENST00000339762	8.3556e-07	105896.384473198	2.662139e-05	0	0	NA	
SLC35F5	2	0.00011537668	107814	12	ENST00000245680	1.5342e-06	107814.04197901	0.00011537668	9.37163206972494e-05	9.3752e-05	NA	
SLC35F6	2	3.536098e-05	108248	3	ENST00000344420	6.4485e-07	108248.440758294	3.536098e-05	2.33863423760524e-05	4.68726e-05	NA	
SLC35G1	10	0.0	110530	0	ENST00000427197	6.0276e-07	110530.808510638	0	0	0	NA	
SLC35G2	3	3.524292e-05	112190	3	ENST00000446465	5.5006e-07	112190.43537415	3.524292e-05	2.33819678264123e-05	4.67651e-05	NA	
SLC35G3	17	0.0	113183	0	ENST00000297307	NA	113183.29281768	0	0	0	NA	
SLC35G5	8	0.0	112152	0	ENST00000382435	NA	112152.319688109	0	0	0	NA	
SLC35G6	17	0.00010574617	106954	11	ENST00000412468	5.3292e-07	106954.992287918	0.00010574617	7.01480904471858e-05	0.0001402962	NA	
SLC36A1	5	4.503116e-05	110838	4	ENST00000243389	1.3278e-06	110838.184663537	4.503116e-05	0	2.46245e-05	NA	
SLC36A2	5	0.00013188819	112152	14	ENST00000335244	9.9506e-07	112152.937238494	0.00013188819	0.000116909839132061	0.0001402918	NA	
SLC36A3	5	6.361328000000001e-05	110852	7	ENST00000377713	9.5345e-07	110852.019417476	6.361328e-05	4.87218915152132e-05	7.24063e-05	NA	
SLC36A4	11	0.00024773294999999996	105233	26	ENST00000326402	9.7777e-07	105233.364548495	0.00024773295	0.000290136271831334	0.0002911294	NA	
SLC37A1	21	7.92466e-05	111989	8	ENST00000352133	1.8756e-06	111989.478527607	7.92466e-05	4.67704971703849e-05	2.33852e-05	NA	
SLC37A2	11	0.00066572686	108693	72	ENST00000308074	1.5074e-06	108693.647567568	0.00066572686	0.000783986369360093	0.0006766584	NA	
SLC37A3	7	0.00019438668000000003	111222	21	ENST00000326232	1.7064e-06	111222.977660972	0.00019438668	0.000187952501180526	0.0001637306	NA	
SLC37A4	11	0.00014272579	106620	15	ENST00000357590	9.8347e-07	106620.690104167	0.00014272579	0.000142453856532053	0.0001660683	NA	
SLC38A1	12	2.675079e-05	109865	2	ENST00000398637	1.2754e-06	109865.517665131	2.675079e-05	2.37981913374584e-05	2.37982e-05	NA	
SLC38A10	17	0.00027049966	104846	28	ENST00000374759	1.7525e-06	104846.279855247	0.00027049966	0.000280632843214234	0.0002900245	NA	
SLC38A11	2	0.00011681344	109913	12	ENST00000409149	7.9590e-07	109913.976284585	0.00011681344	0.000141930025297988	0.0001650589	NA	
SLC38A2	12	8.82706e-06	108977	0	ENST00000256689	1.0999e-06	108977.242506812	8.82706e-06	2.34323741681507e-05	2.34324e-05	NA	
SLC38A4	12	8.83143e-06	110323	0	ENST00000447411	1.5048e-06	110323.695522388	8.83143e-06	2.34027615258601e-05	0	NA	
SLC38A5	X	1.23022e-05	70302	0	ENST00000376876	1.1600e-06	70302.645994832	1.23022e-05	3.24812420826972e-05	0	NA	
SLC38A6	14	0.00025863732000000006	106424	27	ENST00000354886	1.2375e-06	106424.987566607	0.00025863732	0.000128872749821636	0.0002364295	NA	
SLC38A7	16	9.003502e-05	105124	9	ENST00000570101	1.1146e-06	105124.380348653	9.003502e-05	8.71658217157554e-05	7.10975e-05	NA	
SLC38A8	16	0.00023126181	110524	25	ENST00000299709	9.5360e-07	110524.241610738	0.00023126181	0.000235508058155341	0.0002124729	NA	
SLC38A9	5	9.287639999999998e-06	107610	0	ENST00000396865	1.0784e-06	107610.248756219	9.28764e-06	0	0	NA	
SLC39A1	1	2.651215e-05	109555	2	ENST00000368623	4.9456e-07	109555.87037037	2.651215e-05	2.34444600740845e-05	2.34445e-05	NA	
SLC39A10	2	0.0001396861	109152	15	ENST00000409086	1.3043e-06	109152.345679012	0.0001396861	0.000135560134475653	2.7112e-05	NA	
SLC39A11	17	0.00016308146	109319	17	ENST00000542342	8.3919e-07	109319.178451178	0.00016308146	0.000239647833988421	0.0001975624	NA	
SLC39A12	10	7.985587e-05	108170	8	ENST00000377369	1.3494e-06	108170.355072464	7.985587e-05	4.70499670650231e-05	7.12426e-05	NA	
SLC39A13	11	9.829845999999999e-05	108309	10	ENST00000362021	8.0450e-07	108309.578807947	9.829846e-05	0.000118361121826216	4.7297e-05	NA	
SLC39A14	8	2.6586940000000004e-05	108486	2	ENST00000359741	8.0902e-07	108486.186125212	2.658694e-05	2.34565584537437e-05	2.34566e-05	NA	
SLC39A2	14	0.0005047516	111606	56	ENST00000298681	6.6876e-07	111606.681626928	0.0005047516	0.000491035540055449	0.0002805916	NA	
SLC39A3	19	0.0	103990	0	ENST00000269740	2.2501e-07	103990.074074074	0	0	0	NA	
SLC39A4	8	0.00013501706	101784	13	ENST00000301305	1.0530e-06	101784.679054054	0.00013501706	0.000124581002779761	0.0001251411	NA	
SLC39A5	12	0.00083809454	109279	91	ENST00000266980	1.3027e-06	109279.531353135	0.00083809454	0.000794993467308707	0.000888681	NA	
SLC39A6	18	0.00010741251	111090	11	ENST00000269187	1.6670e-06	111090.409778813	0.00010741251	0.000187975852213652	0.0001187341	NA	
SLC39A7	6	0.00010220559999999999	106807	10	ENST00000374677	7.9646e-07	106807.565217391	0.0001022056	0.000119596962605211	0.0001672826	NA	
SLC39A8	4	8.83954e-06	109752	0	ENST00000394833	7.6987e-07	109752.092307692	8.83954e-06	2.34159134547839e-05	0	NA	
SLC39A9	14	8.796929999999999e-06	111914	0	ENST00000336643	7.1225e-07	111914.520681265	8.79693e-06	0	2.33863e-05	NA	
SLC3A1	2	0.0004934015	111469	54	ENST00000260649	1.3418e-06	111469.906945381	0.0004934015	0.000327560321061826	0.0004449733	NA	
SLC3A2	11	7.831089e-05	107360	8	ENST00000377891	1.2314e-06	107360.340113914	7.831089e-05	0.000171335252848766	8.75249e-05	NA	
SLC40A1	2	2.641282e-05	112202	2	ENST00000261024	1.6735e-06	112202.694698355	2.641282e-05	4.6765029136799e-05	2.3382e-05	NA	
SLC41A1	1	2.6419840000000004e-05	112828	2	ENST00000367137	1.1916e-06	112828.6910299	2.641984e-05	2.33885302647582e-05	0	NA	
SLC41A2	12	2.2117150000000002e-05	105836	2	ENST00000258538	9.9958e-07	105836.103448276	2.211715e-05	0.000114590635327105	3.37382e-05	NA	
SLC41A3	3	0.00018920688999999997	108837	20	ENST00000315891	1.2848e-06	108837.001218027	0.00018920689	0.000169870137534104	0.0001646667	NA	
SLC43A1	11	0.00010609472	109688	11	ENST00000278426	1.4224e-06	109688.857142857	0.00010609472	2.34005709739318e-05	7.0169e-05	NA	
SLC43A2	17	3.4446740000000006e-05	105580	3	ENST00000301335	1.3448e-06	105580.69541779	3.444674e-05	2.34907211651398e-05	2.34907e-05	NA	
SLC43A3	11	7.093118e-05	111505	7	ENST00000395123	1.2270e-06	111505.023709902	7.093118e-05	7.01820425330643e-05	0.0001172129	NA	
SLC44A1	9	2.7048159999999997e-05	108490	2	ENST00000374720	1.8156e-06	108490.064335664	2.704816e-05	2.42777373148823e-05	2.42777e-05	NA	
SLC44A2	19	7.116381e-05	111478	7	ENST00000335757	1.8382e-06	111478.858813701	7.116381e-05	4.67661226207735e-05	4.67673e-05	NA	
SLC44A3	1	0.00031845591	108157	34	ENST00000271227	1.7704e-06	108157.342372881	0.00031845591	0.000500616701384408	0.0003060728	NA	
SLC44A4	6	0.00054267348	109876	59	ENST00000229729	2.3370e-06	109876.831213873	0.00054267348	0.00049532322970724	0.0006122583	NA	
SLC44A5	1	0.00014219643999999998	109242	15	ENST00000370855	2.5284e-06	109242.59222333	0.00014219644	0.000164474655473099	0.000140899	NA	
SLC45A1	1	0.00035821981	110330	39	ENST00000471889	1.3899e-06	110330.333333333	0.00035821981	0.000211978640654961	0.0005185381	NA	
SLC45A2	5	0.00016730516	110415	18	ENST00000296589	8.4142e-07	110415.110375276	0.00016730516	0.00023387001773324	0.0001636783	NA	
SLC45A3	1	2.666818e-05	109147	2	ENST00000367145	6.6417e-07	109147.053435115	2.666818e-05	4.68692823075465e-05	4.69859e-05	NA	
SLC45A4	8	3.5301999999999995e-05	109311	3	ENST00000024061	1.1836e-06	109311.855445545	3.5302e-05	4.6786918266013e-05	2.33831e-05	NA	
SLC46A1	17	8.85755e-06	106052	0	ENST00000440501	6.6606e-07	106052.77212806	8.85755e-06	4.70854129390715e-05	0	NA	
SLC46A2	9	0.00015043043	112197	16	ENST00000374228	7.4388e-07	112197.721706865	0.00015043043	0.00011747313656941	0.0001647191	NA	
SLC46A3	13	0.0009543182899999999	111125	106	ENST00000380814	1.1759e-06	111125.361904762	0.00095431829	0.00119430451745394	0.0011709171	NA	
SLC47A1	17	0.00010560403999999999	112182	11	ENST00000270570	1.3259e-06	112182.329831933	0.00010560404	7.01765479559546e-05	4.67662e-05	NA	
SLC47A2	17	0.00021341144	108644	23	ENST00000325411	1.4978e-06	108644.472472472	0.00021341144	9.37400662105864e-05	9.51456e-05	NA	
SLC48A1	12	0.0	100752	0	ENST00000442218	1.8906e-07	100752.19009901	0	0	0	NA	
SLC4A1	17	5.342512e-05	110572	5	ENST00000262418	2.1370e-06	110572.225752508	5.342512e-05	2.33819678264123e-05	2.3394e-05	NA	
SLC4A10	2	5.476115e-05	102341	5	ENST00000446997	3.0332e-06	102341.581162325	5.476115e-05	2.85910338517841e-05	2.36608e-05	NA	
SLC4A11	20	0.01481517885	112105	1660	ENST00000380059	2.3275e-06	112105.312127237	0.01481517885	0.0133936172066225	0.0139746722	NA	
SLC4A1AP	2	0.00022174517000000002	109585	24	ENST00000326019	1.8023e-06	109585.092264678	0.00022174517	0.000188772766475409	0.0002817581	NA	
SLC4A2	7	5.526905e-05	107418	5	ENST00000485713	2.9936e-06	107418.935677187	5.526905e-05	7.14943776495387e-05	7.64697e-05	NA	
SLC4A3	2	7.223694e-05	107756	7	ENST00000373762	2.8477e-06	107756.516838488	7.223694e-05	9.36856657010007e-05	4.69022e-05	NA	
SLC4A4	4	1.7666270000000002e-05	111474	1	ENST00000425175	2.3176e-06	111474.15408805	1.766627e-05	2.34565584537437e-05	2.33852e-05	NA	
SLC4A5	2	0.00033340111000000004	111428	37	ENST00000377634	2.5580e-06	111428.642635177	0.00033340111	0.00040918109207733	0.000284293	NA	
SLC4A7	3	0.00012608635	107377	13	ENST00000295736	3.0946e-06	107377.047328244	0.00012608635	9.49667616334283e-05	0.0001427462	NA	
SLC4A8	12	3.523776e-05	108656	3	ENST00000453097	2.7311e-06	108656.7371484	3.523776e-05	2.33907185628743e-05	4.67727e-05	NA	
SLC4A9	5	0.00112022252	105922	118	ENST00000230993	1.9381e-06	105922.58974359	0.00112022252	0.00121532554512782	0.0010400455	NA	
SLC50A1	1	4.45403e-05	110447	4	ENST00000368404	5.5583e-07	110447.210608424	4.45403e-05	0	2.3382e-05	NA	
SLC51A	3	5.436142e-05	108783	5	ENST00000296327	8.7727e-07	108783.737410072	5.436142e-05	7.13764251879489e-05	0	NA	
SLC51B	15	0.0	106908	0	ENST00000334287	1.4305e-07	106908.327272727	0	0	0	NA	
SLC52A1	17	7.148617e-05	112655	8	ENST00000424747	4.4448e-07	112655.295774648	7.148617e-05	7.04740717656577e-05	0.0001196007	NA	
SLC52A2	8	5.326985e-05	109826	5	ENST00000532887	5.2752e-07	109826.98005698	5.326985e-05	2.34093356430544e-05	9.37958e-05	NA	
SLC52A3	20	8.382e-05	106199	8	ENST00000217254	5.7278e-07	106199.551362683	8.382e-05	0.000117757889778615	0.000100223	NA	
SLC5A1	22	0.00015835928	113122	17	ENST00000266088	1.7085e-06	113122.610416667	0.00015835928	0.000163707685782407	0.0001403072	NA	
SLC5A10	17	0.0008490584800000001	108453	92	ENST00000395647	1.7060e-06	108453.039134912	0.00084905848	0.000914243253655003	0.0009832027	NA	
SLC5A11	16	0.0014076651999999999	111822	157	ENST00000347898	1.4173e-06	111822.603658537	0.0014076652	0.00114612996209388	0.0014501386	NA	
SLC5A12	11	0.00010643572	109176	11	ENST00000396005	1.8945e-06	109176.604010025	0.00010643572	4.69902739473132e-05	0.0001409043	NA	
SLC5A2	16	0.00021115769	110399	23	ENST00000330498	1.4324e-06	110399.833535844	0.00021115769	0.000289012527850734	0.0002398895	NA	
SLC5A3	21	1.7619000000000002e-05	110633	1	ENST00000381151	9.7767e-07	110633.117647059	1.7619e-05	0	2.33831e-05	NA	
SLC5A3	21	1.7619000000000002e-05	110633	1	ENST00000608209	9.7767e-07	110633.117647059	1.7619e-05	0	2.33831e-05	NA	
SLC5A4	22	0.014020994069999999	111495	1563	ENST00000266086	1.8652e-06	111495.65437788	0.01402099407	0.0139258479347465	0.0146029953	NA	
SLC5A5	19	6.68276e-05	108343	7	ENST00000222248	1.4147e-06	108343.83805668	6.68276e-05	7.0154652578517e-05	5.34699e-05	NA	
SLC5A6	2	2.65089e-05	110770	2	ENST00000310574	1.7494e-06	110770.105691057	2.65089e-05	7.03452571147645e-05	7.05216e-05	NA	
SLC5A7	2	6.168216e-05	111767	6	ENST00000264047	1.3583e-06	111767.196078431	6.168216e-05	9.36418088658178e-05	7.02171e-05	NA	
SLC5A8	12	0.00012981237	108539	14	ENST00000536262	1.3343e-06	108539.985148515	0.00012981237	9.71685068397705e-05	0.0001758105	NA	
SLC5A9	1	0.16252473513000001	111920	18189	ENST00000236495	2.0406e-06	111920.040201005	0.16252473513	0.160295586412753	0.1638093431	NA	
SLC6A1	3	8.9865e-06	110516	0	ENST00000287766	1.4406e-06	110516.598484848	8.9865e-06	0	2.39475e-05	NA	
SLC6A11	3	0.00010672986000000001	110643	11	ENST00000254488	1.4764e-06	110643.624841572	0.00010672986	0.000140986876932113	0.0001649674	NA	
SLC6A12	12	6.156832e-05	110775	6	ENST00000428720	1.4821e-06	110775.316770186	6.156832e-05	0.000116934997039471	4.67662e-05	NA	
SLC6A13	12	0.00025925477999999997	109358	28	ENST00000343164	1.4407e-06	109358.042211055	0.00025925478	0.000292214328767568	0.0003156333	NA	
SLC6A14	X	1.3271400000000001e-05	77381	1	ENST00000371900	1.6240e-06	77381.5240740741	1.32714e-05	0	0	NA	
SLC6A15	12	6.467016e-05	107175	6	ENST00000266682	1.5053e-06	107175.553763441	6.467016e-05	2.34027615258601e-05	2.3382e-05	NA	
